rank,rank_last_week,events,avg_points,total_points,points_lost,points_gained,country,fetch_name,followers,username,full_name,profile_pic_url,is_verified,is_private,id,name
887,887,47,.12,5.70,-2.31,,USA,Brett Munson,237,brettmunson,Brett Munson,https://scontent-lga3-1.cdninstagram.com/vp/18743ca89d4d0ee715048a015068612d/5B78BA13/t51.2885-19/s150x150/14498843_981468355332374_8615408519773945856_a.jpg,false,true,473064712,Brett Munson
888,888,40,.12,4.83,-.89,,USA,A.J. McInerney,1106,ajmcinerney,AJ McInerney,https://scontent-lga3-1.cdninstagram.com/vp/a8fab6b9cdbbc0864f52c4edeee12deb/5B98A86D/t51.2885-19/s150x150/22639587_554241811634187_6140046888008679424_n.jpg,true,false,252734615,A.J. McInerney
889,889,40,.12,4.80,-1.00,1.22,USA,Dicky Pride,0,dickypride,DickyPride,https://scontent-dfw5-1.cdninstagram.com/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,false,3283662368,Dicky Pride
890,890,40,.12,4.80,-1.07,1.28,FRA,Julien Brun,173,_julienbrun,Julien Brun,https://scontent-lga3-1.cdninstagram.com/vp/63bc47aa593d64520cc8d6dd650dcfbf/5B6CED0C/t51.2885-19/11084844_917745851611121_173257661_a.jpg,false,true,183370000,Julien Brun
891,891,40,.12,4.78,-2.22,,SWE,Jonathan Agren,95,jonathan_agren,Jonathan Qotsa Ågren,https://scontent-lga3-1.cdninstagram.com/vp/926041ed40743c977206abd67df0af52/5B574BFE/t51.2885-19/s150x150/13166631_1577737875889862_380813362_a.jpg,false,false,3229857535,Jonathan Agren
892,892,44,.12,5.25,-1.72,,USA,Han Lee,818822,shxxbi131,김한빈 비아이,https://scontent-lga3-1.cdninstagram.com/vp/98711de716dc9ab395cb43aa5df3b857/5B66E33F/t51.2885-19/s150x150/26866275_1775439846091960_3979790844788998144_n.jpg,true,false,6980206633,Han Lee
893,893,40,.12,4.76,-.98,,FRA,Edgar Catherine,1093,edgar_catherine,Edgar Catherine,https://scontent-lga3-1.cdninstagram.com/vp/edef81bade6fdd928e29f6d9c7e4de40/5B5AB6C8/t51.2885-19/s150x150/29402834_616993255316586_2452746502943014912_n.jpg,false,false,265491165,Edgar Catherine
893,893,40,.12,4.76,-2.12,1.62,KOR,Taewoo Kim,10430,kimtaewoo158,김태우,https://scontent-lga3-1.cdninstagram.com/vp/6e33a7bc24f7fd69e2bbf8b0e643de27/5B562D66/t51.2885-19/s150x150/22802561_1249205811891955_7133225008255467520_n.jpg,false,false,284265653,Taewoo Kim
895,895,40,.12,4.74,-2.83,,KOR,Y.E. Yang,789,akihapakky,陽葉,https://scontent-lga3-1.cdninstagram.com/vp/39990c70e7f10a44b79e9ea8496735a3/5B5C5567/t51.2885-19/s150x150/29402093_682735675421083_5307959260024406016_n.jpg,false,false,1732645295,Y.E. Yang
896,896,40,.12,4.72,-1.17,,ENG,James Sharp,8,james._.sharp,james sharp,https://scontent-lga3-1.cdninstagram.com/vp/66f415ef8344f6f4d4820dc49254c2bf/5B65E473/t51.2885-19/11116790_991658720844638_2012279291_a.jpg,false,true,2043617758,James Sharp
897,897,40,.12,4.71,-1.85,,ENG,James Maw,675,jamesmaw,James Williams,https://scontent-lga3-1.cdninstagram.com/vp/169fddf8451f2090da89534db4eb0064/5B70090B/t51.2885-19/s150x150/12965214_495538967311732_1915285549_a.jpg,false,true,210911956,James Maw
899,899,49,.12,5.76,-3.17,1.73,ARG,Miguel Angel Carballo,867,miguelangelcarball,Miguel Angel Carballo Prado,https://scontent-lga3-1.cdninstagram.com/vp/1318ba52746770603bc4d27c0cf42dc5/5B5A6062/t51.2885-19/s150x150/16465661_125273061321763_8540301915567685632_a.jpg,false,false,4582218164,Miguel Angel Carballo
901,901,40,.12,4.67,-1.14,,NIR,Dermot McElroy,560,mcelroydermot,Dermot Mcelroy,https://scontent-lga3-1.cdninstagram.com/vp/1370db71a96b902451f85797abf5e161/5B5FFB3F/t51.2885-19/s150x150/20688741_1525305507532372_2624790991466397696_a.jpg,true,false,4414694230,Dermot McElroy
902,902,47,.12,5.47,-2.10,,SCO,Ross Kellett,697,rossk59,Ross Kellett,https://scontent-lga3-1.cdninstagram.com/vp/a27ac2274338eaa753359355e2b9730b/5B58EDCF/t51.2885-19/s150x150/16122402_709754812520413_4893403939963142144_n.jpg,false,false,1963143928,Ross Kellett
902,902,49,.12,5.71,-1.63,,GER,Marcel Schneider,365,_marcelschneider,Marcel Schneider,https://scontent-lga3-1.cdninstagram.com/vp/7d63ce253624d437ce1c9b86138c965c/5B5F25EC/t51.2885-19/s150x150/28435543_134080247423881_6547041235972915200_n.jpg,false,false,991600730,Marcel Schneider
905,905,40,.12,4.66,-1.05,1.35,AUS,Darren Beck,550,darrenbeck,DarrenBeck,https://scontent-lga3-1.cdninstagram.com/vp/ddc49d31a31c9fff8407cd7313624cd9/5B9BD0D4/t51.2885-19/s150x150/19534071_807489296080097_567232645700780032_a.jpg,false,true,263146601,Darren Beck
905,905,40,.12,4.65,-1.71,,ENG,Andrew Marshall,1852,andrewmarshall.de,Andrew Marshall XXX,https://scontent-lga3-1.cdninstagram.com/vp/0c6549d5f5930bdfabcc1187e5d6293f/5B9B5141/t51.2885-19/23161086_405164526567396_7910856316397027328_n.jpg,false,false,6058548023,Andrew Marshall
905,905,43,.12,5.00,-2.47,1.20,NED,Jurrian Van der Vaart,740,jurrianvdvaart,Jurrian van der Vaart,https://scontent-lga3-1.cdninstagram.com/vp/f200fbf07bf1d84284449bfb2111aed2/5B5DEFB3/t51.2885-19/s150x150/29088105_1703204043079492_6851593054785110016_n.jpg,false,false,250983114,Jurrian Van der Vaart
908,908,40,.12,4.64,-.27,2.87,USA,Wyndham Clark,4865,wyndhamclark,Wyndham Clark,https://scontent-lga3-1.cdninstagram.com/vp/b00892e8af8b33a5b58154ff6b0ef172/5B64DF3B/t51.2885-19/s150x150/19429341_172782096593173_3576203638546104320_a.jpg,true,true,931178960,Wyndham Clark
909,909,40,.12,4.64,-.85,,THA,Settee Prakongvech,1,prakongvech,Settee,https://scontent-lga3-1.cdninstagram.com/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,false,1221312313,Settee Prakongvech
910,910,40,.12,4.63,-1.14,,IND,Honney Baisoya,14833,honey.baisoya,Mr. गुर्जर,https://scontent-lga3-1.cdninstagram.com/vp/2ea6f74fb20d22f1805cda5483c32c2f/5B99D527/t51.2885-19/s150x150/29740536_190274671753038_8540680774632865792_n.jpg,false,true,454533634,Honney Baisoya
910,910,45,.12,5.21,-2.04,,DEN,Daniel Lokke,624,raadaniel,Daniel Løkke ッ,https://scontent-lga3-1.cdninstagram.com/vp/d8ba29d8a31a40c8db0b71cf42b5e684/5B9BDE89/t51.2885-19/s150x150/14624464_351472871856797_4080322976782745600_a.jpg,false,false,263575688,Daniel Lokke
910,910,40,.12,4.63,-1.37,,USA,Brandon Matthews,7649,bmatt84,Brandon Matthews,https://scontent-lga3-1.cdninstagram.com/vp/5039c6185997d6e07d83dbf98d014ab1/5B9BC92D/t51.2885-19/s150x150/28155819_154046208614511_1801232519991918592_n.jpg,false,false,220560298,Brandon Matthews
913,913,47,.12,5.41,-3.08,,JPN,Shintaro Kobayashi,73,shintaro.kobayashi,Shintaro  Kobayashi,https://scontent-lga3-1.cdninstagram.com/vp/00870ea54f1bf6d60151dda41ac13a32/5B650159/t51.2885-19/s150x150/1171675_1007748442635619_2083549651_a.jpg,false,false,2183001526,Shintaro Kobayashi
914,914,40,.12,4.60,-1.72,,ENG,David Dixon,2472,_daviddixon,David Dixon,https://scontent-lga3-1.cdninstagram.com/vp/705ab4ffbfb27f481d8011a9c4df6704/5B9B7D9F/t51.2885-19/s150x150/17596165_634354906756392_382872647693762560_a.jpg,false,false,538232217,David Dixon
915,915,40,.11,4.60,,4.60,KOR,Sangmoon Bae,8160,sangmoon_bae,Sangmoon Bae. 배상문,https://scontent-lga3-1.cdninstagram.com/vp/d0a3cc476e4852a00eddb31e438603c4/5B57BE89/t51.2885-19/s150x150/30590692_2118621905036735_5374753758188142592_n.jpg,false,false,1406357017,Sangmoon Bae
915,915,40,.11,4.60,-1.40,,KOR,Todd Baek,11,toddbaek,Todd Baek,https://instagram.fada1-6.fna.fbcdn.net/vp/d13209e51741b60d370d83a9b93814e7/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg?_nc_ad=z-m,false,false,4257188583,Todd Baek
917,917,40,.11,4.59,-1.87,,KOR,Junsung Kim,4322,kimjunsung_,ᴊᴜɴsᴜɴɢ ᴋɪᴍ,https://scontent-lga3-1.cdninstagram.com/vp/1310807070fb31da8e2f8d31e67c7c24/5B6023DC/t51.2885-19/s150x150/13167469_1067776246628764_1126231694_a.jpg,false,false,1147400830,Junsung Kim
918,918,40,.11,4.57,-.77,2.10,TPE,Chieh-Po Lee,32,sharonlee75704,Lee Po Chieh,https://scontent-lga3-1.cdninstagram.com/vp/a3cfb91209ab78dceab1f56d656e3818/5B9B673B/t51.2885-19/s150x150/29092572_205059466917940_1427891027498237952_n.jpg,false,true,4023187846,Chieh-Po Lee
919,919,40,.11,4.57,-.98,,USA,Mark Blakefield,188,markblakefield,Mark Blakefield,https://scontent-lga3-1.cdninstagram.com/vp/c0bd808e9735ebbed5e809834a0cd2cc/5B5A133F/t51.2885-19/s150x150/14279069_173812573026308_1823416752_a.jpg,false,false,3935808196,Mark Blakefield
919,919,40,.11,4.57,-1.02,,KOR,Dongha Lee,4117,dongha___lee,이동하,https://scontent-lga3-1.cdninstagram.com/vp/f8b1a470e035805cac87222ea68d9441/5B787C6C/t51.2885-19/s150x150/15877190_571542606376087_5497384544891830272_n.jpg,false,false,4457165402,Dongha Lee
919,919,40,.11,4.56,-.56,,USA,John Oda,2064,joda808,John Oda,https://scontent-lga3-1.cdninstagram.com/vp/74bdfa9dc04d8ee27db50654b5476422/5B9A880D/t51.2885-19/s150x150/29738205_1906211759444095_8579975627992465408_n.jpg,true,false,208729190,John Oda
923,923,50,.11,5.65,-1.56,1.82,RSA,Tyrone Ferreira,212,tyrone.ferreira,Tyrone Ferreira,https://scontent-lga3-1.cdninstagram.com/vp/54dd1c99f498bbae8dce0b7b27031574/5B79D57F/t51.2885-19/s150x150/27891155_158000331524736_8830815616593035264_n.jpg,false,false,4280038965,Tyrone Ferreira
924,924,40,.11,4.52,-1.76,,AUS,Scott Barr,19469,scottbarrett93,Scott Barrett,https://scontent-lga3-1.cdninstagram.com/vp/348e47251eeb5aeda329524d60e98fd6/5B7009E8/t51.2885-19/s150x150/16123137_195127384301222_8125604951779966976_a.jpg,false,false,631958426,Scott Barr
924,924,42,.11,4.75,-1.30,2.40,FRA,Stanislas Gautier,176,stanislasgautier,,https://scontent-lga3-1.cdninstagram.com/vp/88279b2484aac602cc31d2d18a8edcc0/5B56DBA3/t51.2885-19/s150x150/30077716_183527375781987_3334703172294803456_n.jpg,false,true,3943129970,Stanislas Gautier
926,926,40,.11,4.47,-1.81,,SWE,Oskar Arvidsson,393,oskararvidsson,Oskar Arvidsson,https://scontent-lga3-1.cdninstagram.com/vp/dea035bd8a209534f48064ef0e0c341f/5B5DFB1C/t51.2885-19/s150x150/24126698_299910727169264_4733496281693945856_n.jpg,false,true,212093487,Oskar Arvidsson
926,926,40,.11,4.47,-1.10,,SCO,James Byrne,336,james.byrne._,James Byrne,https://scontent-lga3-1.cdninstagram.com/vp/571bab251f49df60094feec5c6331597/5B9BDECF/t51.2885-19/s150x150/15258652_102228733602011_2559558568613249024_a.jpg,false,false,3205376010,James Byrne
928,928,40,.11,4.47,-2.63,,USA,Justin Hicks,68,justin__hicks,Justin Hicks,https://scontent-lga3-1.cdninstagram.com/vp/b64cff23f18660df7375ada79a6650d8/5B5FD8F6/t51.2885-19/s150x150/15802237_392370224443985_9203964260760158208_a.jpg,false,false,4415838714,Justin Hicks
929,929,40,.11,4.46,-1.68,,KOR,Son Joon-eob,17,robo921212,손영준,https://scontent-lga3-1.cdninstagram.com/vp/7e281a4af07faf217aa1040d4c40f875/5B9D2873/t51.2885-19/s150x150/11325220_847927715320316_1175992319_a.jpg,false,false,2105129138,Son Joon-eob
930,930,40,.11,4.46,-2.35,,ESP,Alvaro Velasco,1141,alvarovelasco_2wheels4live,Alvaro Velasco,https://scontent-lga3-1.cdninstagram.com/vp/c70b063f1c6d11a2cc76fc77b9b25157/5B57C267/t51.2885-19/s150x150/20482580_119224995386537_7163659842299625472_a.jpg,false,false,1331371515,Alvaro Velasco
931,931,40,.11,4.46,-1.06,,USA,Christian Brand,333,christian._.brand,Christian,https://scontent-lga3-1.cdninstagram.com/vp/718619d4814808a236724b93a1249966/5B614ACA/t51.2885-19/s150x150/15875655_1809242992647972_3845298243177021440_n.jpg,false,true,3783005615,Christian Brand
932,932,40,.11,4.45,-.99,,USA,Vince Covello,461,vincecovello,Vince,https://scontent-lga3-1.cdninstagram.com/vp/d14b02c8f1586f61fdaa43ad43bb97bb/5B9A96E9/t51.2885-19/s150x150/18513739_297267774059845_5444892047305605120_a.jpg,false,false,5406924898,Vince Covello
933,933,40,.11,4.43,-.63,,USA,Brad Gehl,11,bradgehl,brad gehl,https://scontent-lga3-1.cdninstagram.com/vp/27b1b9ff02d6c3bfc0aa3a6e30394362/5B7AE242/t51.2885-19/10899171_314412552101347_405866467_a.jpg,false,false,1659760666,Brad Gehl
934,934,40,.11,4.43,-1.02,,ESP,Sebi Garcia,403,garciasebi,Sebi Garcia,https://scontent-lga3-1.cdninstagram.com/vp/97fc6a10a9c26f5af89b33d5b8cbe940/5B636DDE/t51.2885-19/s150x150/28754041_168039333997149_8825937156515037184_n.jpg,false,true,1222839936,Sebi Garcia
935,935,40,.11,4.42,-1.75,,USA,Tom Whitney,580,tom.whitney,Tom Whitney,https://scontent-lga3-1.cdninstagram.com/vp/a310fb7b26c4e788131c6f31c449c158/5B799C67/t51.2885-19/s150x150/12383202_1702812366620277_317386477_a.jpg,false,false,42413412,Tom Whitney
936,936,47,.11,5.17,-2.20,1.76,ZIM,Mark Williams,143648,markelwilliams,Markel Williams,https://scontent-lga3-1.cdninstagram.com/vp/2b3463fb098f982ad5b08144d7c6252c/5B6D2160/t51.2885-19/s150x150/25016787_805835199600375_6441939765582364672_n.jpg,false,false,20358714,Mark Williams
937,937,40,.11,4.39,-.69,1.61,USA,Cameron Champ,4184,cameron__champ,Cameron Champ,https://scontent-lga3-1.cdninstagram.com/vp/da3a2fae7e2e9c418fa82c69a8d8dfb2/5B617B49/t51.2885-19/s150x150/26867576_155452271906384_7341283815463059456_n.jpg,false,false,242172322,Cameron Champ
938,938,40,.11,4.38,-.53,1.20,USA,Tyson Alexander,28,tyson._.alexander,Tyson,https://instagram.fsub4-1.fna.fbcdn.net/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,false,7231999551,Tyson Alexander
938,938,43,.11,4.71,-2.85,,JPN,Takashi Iwamoto,0,iwamoto.takashi,Takashi Iwamoto,https://scontent-lga3-1.cdninstagram.com/vp/a5863b499007dab52e56e745b7fed388/5B792697/t51.2885-19/s150x150/23507701_287741411746801_2873448234737467392_n.jpg,false,true,6443439884,Takashi Iwamoto
940,940,40,.11,4.34,-1.45,,,Martin Dive,256,martindive,Martin,https://scontent-lga3-1.cdninstagram.com/vp/7e74cb5cfe353580c6206da9db821158/5B6D3FE7/t51.2885-19/s150x150/22637388_381611078938198_8583563158340239360_n.jpg,false,true,543914701,Martin Dive
941,941,40,.11,4.34,-1.39,1.20,AUS,Michael Wright,782,michaelwright__,Michael Wright,https://scontent-lga3-1.cdninstagram.com/vp/2bfecca2517189d02b76a5098b6c03c7/5B6D6462/t51.2885-19/s150x150/29087363_1669343433130708_5319445445682921472_n.jpg,false,true,1615269198,Michael Wright
944,944,40,.11,4.30,-.11,3.00,COL,Marcelo Rozo,7197,marcelorozo,Marcelo Rozo - Golf Pro,https://scontent-lga3-1.cdninstagram.com/vp/1040e6deb2de30eff506ad096bf3ca30/5B6AA1CF/t51.2885-19/s150x150/24174786_133394620656469_1655392829532274688_n.jpg,false,false,24541139,Marcelo Rozo
945,945,42,.11,4.50,-3.02,1.20,SWE,Oscar Zetterwall,715,zetterwall,Oscar Zetterwall,https://scontent-lga3-1.cdninstagram.com/vp/3da3c8877894ce08d6d05b2d2e6e9188/5B5ED87C/t51.2885-19/s150x150/14478358_284539065278704_5658704281033768960_a.jpg,false,false,784709174,Oscar Zetterwall
946,946,40,.11,4.28,-1.99,,FRA,Paul Barjon,95,paul_barjon,Paul Barjon,https://scontent-lga3-1.cdninstagram.com/vp/db3bf56712d6031cd90fd95d17c73ca6/5B98A422/t51.2885-19/s150x150/18645109_1828255674159391_5503927145883238400_a.jpg,false,false,5498094830,Paul Barjon
947,947,40,.11,4.27,-1.09,,MAS,R Nachimuthu,34,rnachimuthu,Ramesh Nachimuthu,https://scontent-lga3-1.cdninstagram.com/vp/5df47b5437cb98d6220d061d39f5750e/5B669474/t51.2885-19/s150x150/17493562_1655757391395642_2155945717120630784_a.jpg,false,false,4972006123,R Nachimuthu
948,948,41,.11,4.36,-1.26,,,Dylan Boshart,182,dylan.boshart.73,Dylan Boshart,https://scontent-lga3-1.cdninstagram.com/vp/be785a25512a47021247f48f7859eeee/5B54D2CD/t51.2885-19/s150x150/28752970_1641083209279701_6776923326062264320_n.jpg,false,false,7308386688,Dylan Boshart
948,948,40,.11,4.26,-1.73,1.20,ENG,Ross McGowan,3087,_rossmcgowan_,Ross McGowan,https://scontent-lga3-1.cdninstagram.com/vp/b0ac6e7deadd56540daa5f74ec1a9ef6/5B6B13C9/t51.2885-19/s150x150/26277062_189471708468416_8381681089629913088_n.jpg,false,false,185559458,Ross McGowan
950,950,40,.11,4.24,-1.06,,USA,Michael Putnam,700,michael.putnam,michael putnam,https://scontent-lga3-1.cdninstagram.com/vp/e7cc8674f6743aa123db4aaf88060a95/5B79A68B/t51.2885-19/s150x150/17934582_322492718170233_848807321487278080_a.jpg,false,true,2292991964,Michael Putnam
951,951,40,.11,4.24,-1.17,,FRA,Maxime Radureau,415,maximeradureau,Radureau Maxime,https://scontent-lga3-1.cdninstagram.com/vp/a6a7108f21e267294c13b9551a6206fc/5B9CCAF9/t51.2885-19/s150x150/16788966_154607461717657_1084139630585970688_a.jpg,false,false,2084217629,Maxime Radureau
954,954,40,.10,4.17,-1.02,2.70,SIN,Quincy Quek,782,quincyquek,Quincy Quek,https://scontent-lga3-1.cdninstagram.com/vp/7cdb4694ab1d8568d6c5e34038b0ab7b/5B68AF66/t51.2885-19/11375184_1614427395495606_1411537655_a.jpg,false,false,1403913,Quincy Quek
956,956,40,.10,4.10,-.57,2.35,AUS,Josh Younger,1159,joshyounger__,Josh Younger,https://instagram.fsub2-1.fna.fbcdn.net/vp/f17e1275a70fc32e93cbf434ddc32bcd/5B6CCC7A/t51.2885-19/11906329_960233084022564_1448528159_a.jpg,false,true,2294946860,Josh Younger
957,957,47,.10,4.80,-3.10,,NED,Darius Van Driel,444,dariusvandriel,Dariusvandriel,https://scontent-lga3-1.cdninstagram.com/vp/3922da97326dfe35a40043e9d11f4828/5B5EE977/t51.2885-19/s150x150/12070869_1468323630143127_537048090_a.jpg,false,false,1558585628,Darius Van Driel
958,958,49,.10,5.00,-2.41,,RSA,Chris Swanepoel,95,chrisswanepoel,Chris Swanepoel,https://scontent-lga3-1.cdninstagram.com/vp/1108a6f36b22ce639a47a16a313322e9/5B5F6287/t51.2885-19/s150x150/19121599_1900594373554658_3267793487403155456_a.jpg,false,false,46829776,Chris Swanepoel
959,959,40,.10,4.08,-.64,,NOR,Andreas Halvorsen,356,andreashalvorsen,Andreas Halvorsen,https://scontent-lga3-1.cdninstagram.com/vp/44d638b8a602f7e979f3dbde8d6f3d60/5B5A2FE3/t51.2885-19/s150x150/22344817_539969009673287_6531810405767970816_n.jpg,false,true,25051681,Andreas Halvorsen
959,959,40,.10,4.08,-.51,1.49,AUS,Jack Munro,514,jack._.munro,Jack Munro,https://scontent-lga3-1.cdninstagram.com/vp/bed4a7ef4e11b5520fe6a6733cad342d/5B6B6B01/t51.2885-19/s150x150/26067827_287604945103094_4566474937811861504_n.jpg,false,true,1317988177,Jack Munro
961,961,40,.10,4.05,-.61,1.28,GER,Sean Einhaus,951,seaneinhaus,Sean Einhaus,https://scontent-lga3-1.cdninstagram.com/vp/06e2b1105089326716d3ee97a7240846/5B6A8D5F/t51.2885-19/s150x150/18160355_214836039016809_2861949988810784768_a.jpg,false,false,2004742219,Sean Einhaus
961,961,40,.10,4.05,-1.00,,FRA,Robin Roussel,415,robinroussel,Robin Roussel,https://scontent-lga3-1.cdninstagram.com/vp/5c989665cc1c3be24f35ea57a8cddaac/5B693BA1/t51.2885-19/s150x150/25010246_1417655555027017_6590448524813402112_n.jpg,false,false,2355989894,Robin Roussel
963,963,40,.10,4.04,-1.58,,KOR,Byung-Jun Kim,5436,oy___,Kim Byung Jun,https://scontent-lga3-1.cdninstagram.com/vp/82bce493c3aa651c19887f0406245df9/5B5656E4/t51.2885-19/s150x150/27576286_415637882202578_1040599622961070080_n.jpg,false,false,1247094506,Byung-Jun Kim
964,964,43,.10,4.33,-1.63,,AUS,Robert Allenby,68,robertallenby,Robert Allenby,https://scontent-lga3-1.cdninstagram.com/vp/fee42b0698576727e87017324c1d176a/5B5F0ACC/t51.2885-19/s150x150/11249512_241052066237728_1448998609_a.jpg,false,true,499163522,Robert Allenby
965,965,40,.10,4.00,,4.00,FRA,Romain Bechu,5576,romainbech,Romain Bechu,https://scontent-lga3-1.cdninstagram.com/vp/c7bd71ee0c880ee9b45e39c683021763/5B5476CF/t51.2885-19/11242384_859336354159914_432145062_a.jpg,false,false,204879238,Romain Bechu
965,965,40,.10,4.00,,4.00,FRA,Julien De Poyen,612,juliendepoyen,Julien de Poyen,https://scontent-lga3-1.cdninstagram.com/vp/1122a828b077b659edaad9e982dce0b8/5B55F9C1/t51.2885-19/s150x150/13743656_1688907971355830_234872211_a.jpg,false,false,677786895,Julien De Poyen
965,965,40,.10,4.00,,4.00,GER,Michael Hirmer,1169,michihirmer,Michael Hirmer,https://scontent-lga3-1.cdninstagram.com/vp/b717f49b8362993c5d4d90a25949d90e/5B6944D5/t51.2885-19/s150x150/30076607_214081952698058_8950904285168664576_n.jpg,false,false,1081781784,Michael Hirmer
965,965,40,.10,4.00,,4.00,GER,Jeremy Paul,271,jeremypaul_quickdraw,Jeremy Paul,https://scontent-lga3-1.cdninstagram.com/vp/4ee64b2d6b8a992b2d7fb52f52149502/5B9A995C/t51.2885-19/11378254_457074301134676_611389271_a.jpg,false,false,2054837883,Jeremy Paul
965,965,40,.10,4.00,,4.00,ENG,Jack Singh Brar,4188,jacksinghbrar,Jsb,https://scontent-lga3-1.cdninstagram.com/vp/afbc8aa5f0cd2d6d3e4ea87668fe0ce6/5B991A94/t51.2885-19/s150x150/21296575_118998062156104_3736366825894576128_a.jpg,false,false,920584433,Jack Singh Brar
970,970,40,.10,3.98,-.45,,THA,Pawin Ingkhapradit,63,ingkhapradit,Tung Pawin Ingkhapradit,https://scontent-lga3-1.cdninstagram.com/vp/aebadf7d31d68e997b4f7b3141eb6718/5B5F4EA3/t51.2885-19/s150x150/22500036_181321465772243_194855493624135680_n.jpg,false,false,6228049019,Pawin Ingkhapradit
971,971,40,.10,3.96,-.90,,FRA,Anthony Renard,27,anthony__renard,Anthony,https://scontent-lga3-1.cdninstagram.com/vp/9ad908c8019c268a49cb7dafeb13bf2f/5B9D1369/t51.2885-19/s150x150/19933089_819154984928287_7848343561324986368_a.jpg,false,true,3545208937,Anthony Renard
972,972,48,.10,4.73,-1.43,,USA,Ben Kohles,1331,ben_kohles,Ben Kohles,https://scontent-lga3-1.cdninstagram.com/vp/594b9fd06022b65fe94b356444b35c2e/5B6FC3C3/t51.2885-19/11850049_409120535958555_1594052289_a.jpg,false,false,349089463,Ben Kohles
973,973,40,.10,3.94,-1.14,,USA,Jhared Hack,784,jhackgolf,Jhared Hack,https://scontent-lga3-1.cdninstagram.com/vp/4cd858994408d153f56b24b8f6441a76/5B9A067F/t51.2885-19/s150x150/29094977_592512944447254_4983313621401468928_n.jpg,false,false,1101774913,Jhared Hack
973,973,40,.10,3.94,-1.21,,GER,Max Laier,599,maierlax,Max Laℹer,https://scontent-lga3-1.cdninstagram.com/vp/412e30f93a3a4a987aa70ac05fb81053/5B77EB3F/t51.2885-19/s150x150/12976564_159019727828939_935522948_a.jpg,false,false,1207895949,Max Laier
973,973,40,.10,3.94,-1.73,,KOR,Han Min-kyu,1596,kcgnmpa,대한민국 해양경찰청,https://scontent-lga3-1.cdninstagram.com/vp/e1e50ab6f13e57a73a35092836c72336/5B63ECD1/t51.2885-19/s150x150/20394116_136939140229234_2245907165799776256_a.jpg,true,false,5775991047,Han Min-kyu
976,976,40,.10,3.93,-.77,,IRL,Niall Kearney,824,niallkearney_96,Niall Kearney 😎,https://scontent-lga3-1.cdninstagram.com/vp/f2760b003382fbffd95c08060af647fd/5B6080D6/t51.2885-19/s150x150/26182817_357593158040468_3448285034136469504_n.jpg,false,false,1901480434,Niall Kearney
